wrong 	4.3secs 	What is 7 * 7? 	!= 	45 	RunAve=runAve: 15/25 60% 	Sat Jan 09 2021 21:19:44 GMT-0600 (Central Standard Time)
correct 	1.4secs 	What is 7 * 6? 	== 	42 	RunAve=runAve: 16/25 64% 	Sat Jan 09 2021 21:20:01 GMT-0600 (Central Standard Time)
correct 	5.2secs 	What is 7 * 7? 	== 	49 	RunAve=runAve: 16/25 64% 	Sat Jan 09 2021 21:20:24 GMT-0600 (Central Standard Time)
correct 	8.2secs 	What is 7 * 8? 	== 	56 	RunAve=runAve: 17/25 68% 	Sat Jan 09 2021 21:20:48 GMT-0600 (Central Standard Time)
correct 	4.5secs 	What is 2 + 3? 	== 	5 	RunAve=runAve: 17/25 68% 	Sat Jan 09 2021 21:21:04 GMT-0600 (Central Standard Time)
correct 	1.3secs 	What is 10 * 0? 	== 	0 	RunAve=runAve: 17/25 68% 	Sat Jan 09 2021 21:21:21 GMT-0600 (Central Standard Time)
wrong 	1.0secs 	What is 8 * 11? 	!= 	80 	RunAve=runAve: 16/25 64% 	Sat Jan 09 2021 21:21:40 GMT-0600 (Central Standard Time)
correct 	5.4secs 	What is 8 * 9? 	== 	72 	RunAve=runAve: 16/25 64% 	Sat Jan 09 2021 21:22:05 GMT-0600 (Central Standard Time)
correct 	4.0secs 	What is 8 * 10? 	== 	80 	RunAve=runAve: 16/25 64% 	Sat Jan 09 2021 21:22:23 GMT-0600 (Central Standard Time)
correct 	3.3secs 	What is 8 * 11? 	== 	88 	RunAve=runAve: 16/25 64% 	Sat Jan 09 2021 21:22:43 GMT-0600 (Central Standard Time)
correct 	3.9secs 	What is -1 + 12? 	== 	11 	RunAve=runAve: 16/25 64% 	Sat Jan 09 2021 21:23:03 GMT-0600 (Central Standard Time)
correct 	1.5secs 	What is 11 * 0? 	== 	0 	RunAve=runAve: 16/25 64% 	Sat Jan 09 2021 21:23:21 GMT-0600 (Central Standard Time)
wrong 	7.1secs 	What is 21 / 7? 	!= 	5 	RunAve=runAve: 16/25 64% 	Sat Jan 09 2021 21:23:47 GMT-0600 (Central Standard Time)
correct 	3.5secs 	What is 7 * 3? 	== 	21 	RunAve=runAve: 16/25 64% 	Sat Jan 09 2021 21:24:03 GMT-0600 (Central Standard Time)
correct 	5.3secs 	What is 3 * 7? 	== 	21 	RunAve=runAve: 16/25 64% 	Sat Jan 09 2021 21:24:25 GMT-0600 (Central Standard Time)
correct 	9.1secs 	What is 21 / 7? 	== 	3 	RunAve=runAve: 16/25 64% 	Sat Jan 09 2021 21:24:49 GMT-0600 (Central Standard Time)
correct 	5.1secs 	What is 21 / 3? 	== 	7 	RunAve=runAve: 17/25 68% 	Sat Jan 09 2021 21:25:05 GMT-0600 (Central Standard Time)
correct 	5.6secs 	What is 9 * 5? 	== 	45 	RunAve=runAve: 18/25 72% 	Sat Jan 09 2021 21:25:25 GMT-0600 (Central Standard Time)
wrong 	3.6secs 	What is 3 + 2? 	!= 	6 	RunAve=runAve: 18/25 72% 	Sat Jan 09 2021 21:25:43 GMT-0600 (Central Standard Time)
correct 	2.8secs 	What is 3 + 0? 	== 	3 	RunAve=runAve: 18/25 72% 	Sat Jan 09 2021 21:26:02 GMT-0600 (Central Standard Time)
correct 	5.1secs 	What is 3 + 1? 	== 	4 	RunAve=runAve: 18/25 72% 	Sat Jan 09 2021 21:26:25 GMT-0600 (Central Standard Time)
correct 	3.9secs 	What is 3 + 2? 	== 	5 	RunAve=runAve: 19/25 76% 	Sat Jan 09 2021 21:26:43 GMT-0600 (Central Standard Time)
correct 	2.1secs 	What is 1 * 5? 	== 	5 	RunAve=runAve: 20/25 80% 	Sat Jan 09 2021 21:27:04 GMT-0600 (Central Standard Time)
wrong 	3.2secs 	What is 4 * 2? 	!= 	6 	RunAve=runAve: 19/25 76% 	Sat Jan 09 2021 21:27:25 GMT-0600 (Central Standard Time)
wrong 	0.3secs 	What is 4 * 0? 	!= 	2 	RunAve=runAve: 19/25 76% 	Sat Jan 09 2021 21:27:42 GMT-0600 (Central Standard Time)
correct 	13.4secs 	What is 4 * 1? 	== 	4 	RunAve=runAve: 20/25 80% 	Sat Jan 09 2021 21:28:15 GMT-0600 (Central Standard Time)
correct 	9.0secs 	What is 4 * 2? 	== 	8 	RunAve=runAve: 20/25 80% 	Sat Jan 09 2021 21:28:31 GMT-0600 (Central Standard Time)
wrong 	21.8secs 	What is 4 * -2? 	!= 	-2 	RunAve=runAve: 19/25 76% 	Sat Jan 09 2021 21:29:04 GMT-0600 (Central Standard Time)
correct 	1.5secs 	What is 4 * 0? 	== 	0 	RunAve=runAve: 19/25 76% 	Sat Jan 09 2021 21:29:24 GMT-0600 (Central Standard Time)
wrong 	11.7secs 	What is 4 * -4? 	!= 	-8 	RunAve=runAve: 18/25 72% 	Sat Jan 09 2021 21:29:54 GMT-0600 (Central Standard Time)
wrong 	23.9secs 	What is 4 * -3? 	!= 	-24 	RunAve=runAve: 17/25 68% 	Sat Jan 09 2021 21:30:26 GMT-0600 (Central Standard Time)
correct 	38.0secs 	What is 4 * -6? 	== 	-24 	RunAve=runAve: 18/25 72% 	Sat Jan 09 2021 21:31:20 GMT-0600 (Central Standard Time)
wrong 	46.1secs 	What is 4 * -4? 	!= 	-24 	RunAve=runAve: 17/25 68% 	Sat Jan 09 2021 21:32:08 GMT-0600 (Central Standard Time)
wrong 	9.6secs 	What is 4 * -4? 	!= 	-8 	RunAve=runAve: 16/25 64% 	Sat Jan 09 2021 21:32:32 GMT-0600 (Central Standard Time)
correct 	4.6secs 	What is 4 * -5? 	== 	-20 	RunAve=runAve: 16/25 64% 	Sat Jan 09 2021 21:32:47 GMT-0600 (Central Standard Time)
correct 	19.3secs 	What is 4 * -4? 	== 	-16 	RunAve=runAve: 16/25 64% 	Sat Jan 09 2021 21:33:21 GMT-0600 (Central Standard Time)
correct 	12.0secs 	What is 4 * -3? 	== 	-12 	RunAve=runAve: 16/25 64% 	Sat Jan 09 2021 21:33:34 GMT-0600 (Central Standard Time)
wrong 	36.5secs 	What is 4 * -4? 	!= 	-30 	RunAve=runAve: 16/25 64% 	Sat Jan 09 2021 21:34:19 GMT-0600 (Central Standard Time)
correct 	5.3secs 	What is 4 * -2? 	== 	-8 	RunAve=runAve: 16/25 64% 	Sat Jan 09 2021 21:34:27 GMT-0600 (Central Standard Time)
correct 	71.7secs 	What is 4 * -6? 	== 	-24 	RunAve=runAve: 16/25 64% 	Sat Jan 09 2021 21:35:54 GMT-0600 (Central Standard Time)
correct 	3.0secs 	What is 4 * -5? 	== 	-20 	RunAve=runAve: 16/25 64% 	Sat Jan 09 2021 21:36:05 GMT-0600 (Central Standard Time)
wrong 	41.0secs 	What is 4 * -4? 	!= 	-12 	RunAve=runAve: 15/25 60% 	Sat Jan 09 2021 21:37:03 GMT-0600 (Central Standard Time)
wrong 	11.7secs 	What is 4 * -4? 	!= 	-12 	RunAve=runAve: 14/25 56% 	Sat Jan 09 2021 21:37:34 GMT-0600 (Central Standard Time)
wrong 	45.3secs 	What is 4 * -6? 	!= 	-16 	RunAve=runAve: 14/25 56% 	Sat Jan 09 2021 21:38:28 GMT-0600 (Central Standard Time)
wrong 	4.7secs 	What is 4 * -8? 	!= 	-18 	RunAve=runAve: 13/25 52% 	Sat Jan 09 2021 21:38:47 GMT-0600 (Central Standard Time)
correct 	9.6secs 	What is 4 * -7? 	== 	-28 	RunAve=runAve: 13/25 52% 	Sat Jan 09 2021 21:39:12 GMT-0600 (Central Standard Time)
correct 	10.9secs 	What is 4 * -6? 	== 	-24 	RunAve=runAve: 13/25 52% 	Sat Jan 09 2021 21:39:33 GMT-0600 (Central Standard Time)
correct 	6.6secs 	What is 4 * -10? 	== 	-40 	RunAve=runAve: 13/25 52% 	Sat Jan 09 2021 21:39:49 GMT-0600 (Central Standard Time)
correct 	6.6secs 	What is 4 * -9? 	== 	-36 	RunAve=runAve: 14/25 56% 	Sat Jan 09 2021 21:40:09 GMT-0600 (Central Standard Time)
correct 	5.4secs 	What is 4 * -8? 	== 	-32 	RunAve=runAve: 15/25 60% 	Sat Jan 09 2021 21:40:28 GMT-0600 (Central Standard Time)
correct 	2.6secs 	What is 4 * -6? 	== 	-24 	RunAve=runAve: 15/25 60% 	Sat Jan 09 2021 21:40:45 GMT-0600 (Central Standard Time)
correct 	7.8secs 	What is 4 * -5? 	== 	-20 	RunAve=runAve: 15/25 60% 	Sat Jan 09 2021 21:41:10 GMT-0600 (Central Standard Time)
wrong 	14.7secs 	What is 4 * -4? 	!= 	-12 	RunAve=runAve: 15/25 60% 	Sat Jan 09 2021 21:41:37 GMT-0600 (Central Standard Time)
correct 	3.9secs 	What is 4 * -6? 	== 	-24 	RunAve=runAve: 15/25 60% 	Sat Jan 09 2021 21:41:46 GMT-0600 (Central Standard Time)
correct 	6.8secs 	What is 5 + 12? 	== 	17 	RunAve=runAve: 1/1 100% 	Sun Jan 10 2021 18:11:08 GMT-0600 (Central Standard Time)
correct 	11.3secs 	What is 9 + 6? 	== 	15 	RunAve=runAve: 2/2 100% 	Sun Jan 10 2021 18:12:33 GMT-0600 (Central Standard Time)
wrong 	9.5secs 	What is 7 * 8? 	!= 	54 	RunAve=runAve: 2/3 66% 	Sun Jan 10 2021 18:12:51 GMT-0600 (Central Standard Time)
wrong 	5.7secs 	What is 7 * 7? 	!= 	36 	RunAve=runAve: 2/4 50% 	Sun Jan 10 2021 18:13:27 GMT-0600 (Central Standard Time)
correct 	17.9secs 	What is 7 * 8? 	== 	56 	RunAve=runAve: 3/5 60% 	Sun Jan 10 2021 18:13:59 GMT-0600 (Central Standard Time)
correct 	4.0secs 	What is 7 * 5? 	== 	35 	RunAve=runAve: 4/6 66% 	Sun Jan 10 2021 18:14:05 GMT-0600 (Central Standard Time)
correct 	21.0secs 	What is 7 * 6? 	== 	42 	RunAve=runAve: 5/7 71% 	Sun Jan 10 2021 18:14:42 GMT-0600 (Central Standard Time)
correct 	3.9secs 	What is 7 * 5? 	== 	35 	RunAve=runAve: 6/8 75% 	Sun Jan 10 2021 18:15:05 GMT-0600 (Central Standard Time)
correct 	12.1secs 	What is 7 * 6? 	== 	42 	RunAve=runAve: 7/9 77% 	Sun Jan 10 2021 18:15:33 GMT-0600 (Central Standard Time)
correct 	3.3secs 	What is 7 * 7? 	== 	49 	RunAve=runAve: 8/10 80% 	Sun Jan 10 2021 18:15:45 GMT-0600 (Central Standard Time)
correct 	2.3secs 	What is 7 * 12? 	== 	84 	RunAve=runAve: 9/11 81% 	Sun Jan 10 2021 18:16:04 GMT-0600 (Central Standard Time)
wrong 	1.0secs 	What is 1 * -9? 	!= 	-20 	RunAve=runAve: 9/12 75% 	Sun Jan 10 2021 18:16:22 GMT-0600 (Central Standard Time)
correct 	4.0secs 	What is 1 * -10? 	== 	-10 	RunAve=runAve: 9/12 75% 	Sun Jan 10 2021 18:17:05 GMT-0600 (Central Standard Time)
correct 	1.6secs 	What is 1 * -9? 	== 	-9 	RunAve=runAve: 9/11 81% 	Sun Jan 10 2021 18:17:23 GMT-0600 (Central Standard Time)
wrong 	10.5secs 	What is -90 / -10? 	!= 	11 	RunAve=runAve: 8/10 80% 	Sun Jan 10 2021 18:17:52 GMT-0600 (Central Standard Time)
correct 	4.4secs 	What is -10 * 9? 	== 	-90 	RunAve=runAve: 7/9 77% 	Sun Jan 10 2021 18:18:06 GMT-0600 (Central Standard Time)
correct 	2.6secs 	What is 9 * -10? 	== 	-90 	RunAve=runAve: 6/8 75% 	Sun Jan 10 2021 18:18:24 GMT-0600 (Central Standard Time)
correct 	3.1secs 	What is -90 / -10? 	== 	9 	RunAve=runAve: 5/7 71% 	Sun Jan 10 2021 18:18:45 GMT-0600 (Central Standard Time)
correct 	2.7secs 	What is -90 / 9? 	== 	-10 	RunAve=runAve: 5/6 83% 	Sun Jan 10 2021 18:19:04 GMT-0600 (Central Standard Time)
correct 	4.7secs 	What is -10 * 4? 	== 	-40 	RunAve=runAve: 5/5 100% 	Sun Jan 10 2021 18:19:26 GMT-0600 (Central Standard Time)
correct 	6.2secs 	What is 2 - 10? 	== 	-8 	RunAve=runAve: 4/4 100% 	Sun Jan 10 2021 18:19:48 GMT-0600 (Central Standard Time)
correct 	1.8secs 	What is 6 * 0? 	== 	0 	RunAve=runAve: 3/3 100% 	Sun Jan 10 2021 18:20:03 GMT-0600 (Central Standard Time)
correct 	18.5secs 	What is 8 * 7? 	== 	56 	RunAve=runAve: 2/2 100% 	Sun Jan 10 2021 18:20:40 GMT-0600 (Central Standard Time)
correct 	1.6secs 	What is 0 * 4? 	== 	0 	RunAve=runAve: 1/1 100% 	Sun Jan 10 2021 18:20:43 GMT-0600 (Central Standard Time)
correct 	6.4secs 	What is 2 * 4? 	== 	8 	RunAve=runAve: 21/25 84% 	Sun Jan 10 2021 18:21:08 GMT-0600 (Central Standard Time)
correct 	5.1secs 	What is 5 * 1? 	== 	5 	RunAve=runAve: 21/25 84% 	Sun Jan 10 2021 18:21:27 GMT-0600 (Central Standard Time)
wrong 	10.4secs 	What is 12 * 8? 	!= 	77 	RunAve=runAve: 20/25 80% 	Sun Jan 10 2021 18:21:52 GMT-0600 (Central Standard Time)
correct 	11.5secs 	What is 12 * 6? 	== 	72 	RunAve=runAve: 21/25 84% 	Sun Jan 10 2021 18:22:13 GMT-0600 (Central Standard Time)
wrong 	5.7secs 	What is 12 * 7? 	!= 	91 	RunAve=runAve: 21/25 84% 	Sun Jan 10 2021 18:22:27 GMT-0600 (Central Standard Time)
correct 	9.3secs 	What is 12 * 8? 	== 	96 	RunAve=runAve: 21/25 84% 	Sun Jan 10 2021 18:22:51 GMT-0600 (Central Standard Time)
wrong 	5.1secs 	What is 12 * 5? 	!= 	55 	RunAve=runAve: 20/25 80% 	Sun Jan 10 2021 18:23:07 GMT-0600 (Central Standard Time)
correct 	7.1secs 	What is 12 * 6? 	== 	72 	RunAve=runAve: 20/25 80% 	Sun Jan 10 2021 18:23:29 GMT-0600 (Central Standard Time)
correct 	4.2secs 	What is 2 * 1? 	== 	2 	RunAve=runAve: 20/25 80% 	Sun Jan 10 2021 18:24:06 GMT-0600 (Central Standard Time)
correct 	2.3secs 	What is 12 * 6? 	== 	72 	RunAve=runAve: 20/25 80% 	Sun Jan 10 2021 18:24:44 GMT-0600 (Central Standard Time)
correct 	4.3secs 	What is 12 * 3? 	== 	36 	RunAve=runAve: 20/25 80% 	Sun Jan 10 2021 18:25:26 GMT-0600 (Central Standard Time)
correct 	23.4secs 	What is 12 * 4? 	== 	48 	RunAve=runAve: 20/25 80% 	Sun Jan 10 2021 18:26:05 GMT-0600 (Central Standard Time)
correct 	3.3secs 	What is 12 * 3? 	== 	36 	RunAve=runAve: 21/25 84% 	Sun Jan 10 2021 18:26:25 GMT-0600 (Central Standard Time)
correct 	5.3secs 	What is 12 * 4? 	== 	48 	RunAve=runAve: 21/25 84% 	Sun Jan 10 2021 18:26:47 GMT-0600 (Central Standard Time)
wrong 	6.8secs 	What is 12 * 5? 	!= 	52 	RunAve=runAve: 20/25 80% 	Sun Jan 10 2021 18:27:08 GMT-0600 (Central Standard Time)
correct 	5.3secs 	What is 12 * 3? 	== 	36 	RunAve=runAve: 21/25 84% 	Sun Jan 10 2021 18:27:27 GMT-0600 (Central Standard Time)
correct 	5.1secs 	What is 12 * 4? 	== 	48 	RunAve=runAve: 21/25 84% 	Sun Jan 10 2021 18:27:47 GMT-0600 (Central Standard Time)
wrong 	9.7secs 	What is 12 * 5? 	!= 	56 	RunAve=runAve: 20/25 80% 	Sun Jan 10 2021 18:28:11 GMT-0600 (Central Standard Time)
correct 	3.9secs 	What is 12 * 3? 	== 	36 	RunAve=runAve: 20/25 80% 	Sun Jan 10 2021 18:28:26 GMT-0600 (Central Standard Time)
correct 	17.1secs 	What is 12 * 4? 	== 	48 	RunAve=runAve: 20/25 80% 	Sun Jan 10 2021 18:28:59 GMT-0600 (Central Standard Time)
wrong 	3.3secs 	What is 12 * 5? 	!= 	52 	RunAve=runAve: 19/25 76% 	Sun Jan 10 2021 18:29:05 GMT-0600 (Central Standard Time)
correct 	2.6secs 	What is 12 * 3? 	== 	36 	RunAve=runAve: 19/25 76% 	Sun Jan 10 2021 18:29:24 GMT-0600 (Central Standard Time)
correct 	2.3secs 	What is 12 * 4? 	== 	48 	RunAve=runAve: 19/25 76% 	Sun Jan 10 2021 18:29:44 GMT-0600 (Central Standard Time)
correct 	9.1secs 	What is 12 * 5? 	== 	60 	RunAve=runAve: 19/25 76% 	Sun Jan 10 2021 18:30:11 GMT-0600 (Central Standard Time)
correct 	7.7secs 	What is 12 * 5? 	== 	60 	RunAve=runAve: 19/25 76% 	Sun Jan 10 2021 18:30:29 GMT-0600 (Central Standard Time)
correct 	2.5secs 	What is 12 * 6? 	== 	72 	RunAve=runAve: 19/25 76% 	Sun Jan 10 2021 18:30:44 GMT-0600 (Central Standard Time)
correct 	3.6secs 	What is 12 * 7? 	== 	84 	RunAve=runAve: 19/25 76% 	Sun Jan 10 2021 18:31:05 GMT-0600 (Central Standard Time)
wrong 	21.3secs 	What is 5 * -6? 	!= 	-40 	RunAve=runAve: 19/25 76% 	Sun Jan 10 2021 18:31:43 GMT-0600 (Central Standard Time)
wrong 	12.2secs 	What is 5 * -8? 	!= 	-45 	RunAve=runAve: 18/25 72% 	Sun Jan 10 2021 18:32:14 GMT-0600 (Central Standard Time)
wrong 	4.0secs 	What is 5 * -7? 	!= 	-45 	RunAve=runAve: 18/25 72% 	Sun Jan 10 2021 18:32:26 GMT-0600 (Central Standard Time)
correct 	3.6secs 	What is 5 * -6? 	== 	-30 	RunAve=runAve: 18/25 72% 	Sun Jan 10 2021 18:32:45 GMT-0600 (Central Standard Time)
correct 	11.0secs 	What is 5 * -9? 	== 	-45 	RunAve=runAve: 19/25 76% 	Sun Jan 10 2021 18:33:13 GMT-0600 (Central Standard Time)
correct 	8.3secs 	What is 5 * -8? 	== 	-40 	RunAve=runAve: 19/25 76% 	Sun Jan 10 2021 18:33:30 GMT-0600 (Central Standard Time)
correct 	6.1secs 	What is 5 * -7? 	== 	-35 	RunAve=runAve: 19/25 76% 	Sun Jan 10 2021 18:33:48 GMT-0600 (Central Standard Time)
wrong 	24.3secs 	What is -5 + 12? 	!= 	4 	RunAve=runAve: 18/25 72% 	Sun Jan 10 2021 18:34:26 GMT-0600 (Central Standard Time)
correct 	3.8secs 	What is -5 + 10? 	== 	5 	RunAve=runAve: 18/25 72% 	Sun Jan 10 2021 18:34:46 GMT-0600 (Central Standard Time)
wrong 	25.7secs 	What is -5 + 12? 	!= 	8 	RunAve=runAve: 17/25 68% 	Sun Jan 10 2021 18:35:48 GMT-0600 (Central Standard Time)
correct 	10.6secs 	What is -5 + 11? 	== 	6 	RunAve=runAve: 17/25 68% 	Sun Jan 10 2021 18:36:13 GMT-0600 (Central Standard Time)
wrong 	3.4secs 	What is -5 + 12? 	!= 	11 	RunAve=runAve: 16/25 64% 	Sun Jan 10 2021 18:36:25 GMT-0600 (Central Standard Time)
correct 	19.8secs 	What is -5 + 10? 	== 	5 	RunAve=runAve: 17/25 68% 	Sun Jan 10 2021 18:37:02 GMT-0600 (Central Standard Time)
correct 	33.9secs 	What is -5 + 11? 	== 	6 	RunAve=runAve: 17/25 68% 	Sun Jan 10 2021 18:37:36 GMT-0600 (Central Standard Time)
correct 	2.4secs 	What is -5 + 10? 	== 	5 	RunAve=runAve: 17/25 68% 	Sun Jan 10 2021 18:37:44 GMT-0600 (Central Standard Time)
correct 	18.5secs 	What is -5 + 11? 	== 	6 	RunAve=runAve: 18/25 72% 	Sun Jan 10 2021 18:38:21 GMT-0600 (Central Standard Time)
correct 	5.2secs 	What is -5 + 12? 	== 	7 	RunAve=runAve: 18/25 72% 	Sun Jan 10 2021 18:38:27 GMT-0600 (Central Standard Time)
correct 	2.6secs 	What is 3 * 10? 	== 	30 	RunAve=runAve: 18/25 72% 	Sun Jan 10 2021 18:38:45 GMT-0600 (Central Standard Time)
wrong 	59.4secs 	What is 3 + 9? 	!= 	13 	RunAve=runAve: 18/25 72% 	Sun Jan 10 2021 18:40:02 GMT-0600 (Central Standard Time)
correct 	1.8secs 	What is 6 * 3? 	== 	18 	RunAve=runAve: 18/25 72% 	Sun Jan 10 2021 18:40:04 GMT-0600 (Central Standard Time)
correct 	12.8secs 	What is 3 + 7? 	== 	10 	RunAve=runAve: 18/25 72% 	Sun Jan 10 2021 18:40:35 GMT-0600 (Central Standard Time)
correct 	0.3secs 	What is 3 + 8? 	== 	11 	RunAve=runAve: 18/25 72% 	Sun Jan 10 2021 18:40:42 GMT-0600 (Central Standard Time)
correct 	8.0secs 	What is 3 + 9? 	== 	12 	RunAve=runAve: 18/25 72% 	Sun Jan 10 2021 18:41:10 GMT-0600 (Central Standard Time)
correct 	7.1secs 	What is 7 - 10? 	== 	-3 	RunAve=runAve: 18/25 72% 	Sun Jan 10 2021 18:41:29 GMT-0600 (Central Standard Time)
correct 	6.2secs 	What is 11 * 3? 	== 	33 	RunAve=runAve: 18/25 72% 	Sun Jan 10 2021 18:41:48 GMT-0600 (Central Standard Time)
wrong 	6.6secs 	What is 20 / 5? 	!= 	5 	RunAve=runAve: 18/25 72% 	Sun Jan 10 2021 18:42:09 GMT-0600 (Central Standard Time)
wrong 	3.5secs 	What is 2 + 5? 	!= 	10 	RunAve=runAve: 18/25 72% 	Sun Jan 10 2021 18:42:26 GMT-0600 (Central Standard Time)
wrong 	28.3secs 	What is 2 + 3? 	!= 	6 	RunAve=runAve: 18/25 72% 	Sun Jan 10 2021 18:43:11 GMT-0600 (Central Standard Time)
correct 	14.0secs 	What is 2 + 5? 	== 	7 	RunAve=runAve: 18/25 72% 	Sun Jan 10 2021 18:43:36 GMT-0600 (Central Standard Time)
correct 	3.4secs 	What is 2 + 1? 	== 	3 	RunAve=runAve: 18/25 72% 	Sun Jan 10 2021 18:43:46 GMT-0600 (Central Standard Time)
correct 	2.8secs 	What is 2 + 2? 	== 	4 	RunAve=runAve: 18/25 72% 	Sun Jan 10 2021 18:44:05 GMT-0600 (Central Standard Time)
correct 	3.5secs 	What is 2 + 3? 	== 	5 	RunAve=runAve: 18/25 72% 	Sun Jan 10 2021 18:44:26 GMT-0600 (Central Standard Time)
correct 	7.3secs 	What is 5 * 4? 	== 	20 	RunAve=runAve: 19/25 76% 	Sun Jan 10 2021 18:44:50 GMT-0600 (Central Standard Time)
correct 	1.9secs 	What is 4 * 5? 	== 	20 	RunAve=runAve: 19/25 76% 	Sun Jan 10 2021 18:45:04 GMT-0600 (Central Standard Time)
correct 	3.0secs 	What is 20 / 5? 	== 	4 	RunAve=runAve: 20/25 80% 	Sun Jan 10 2021 18:45:25 GMT-0600 (Central Standard Time)
correct 	2.9secs 	What is 20 / 4? 	== 	5 	RunAve=runAve: 20/25 80% 	Sun Jan 10 2021 18:45:45 GMT-0600 (Central Standard Time)
correct 	3.8secs 	What is 9 * 10? 	== 	90 	RunAve=runAve: 21/25 84% 	Sun Jan 10 2021 18:46:06 GMT-0600 (Central Standard Time)
correct 	2.2secs 	What is 12 * 12? 	== 	144 	RunAve=runAve: 21/25 84% 	Sun Jan 10 2021 18:46:25 GMT-0600 (Central Standard Time)
correct 	4.1secs 	What is 20 / 4? 	== 	5 	RunAve=runAve: 21/25 84% 	Sun Jan 10 2021 18:46:47 GMT-0600 (Central Standard Time)
wrong 	10.2secs 	What is 4 + 11? 	!= 	16 	RunAve=runAve: 20/25 80% 	Sun Jan 10 2021 18:47:13 GMT-0600 (Central Standard Time)
correct 	7.0secs 	What is 4 + 9? 	== 	13 	RunAve=runAve: 20/25 80% 	Sun Jan 10 2021 18:47:29 GMT-0600 (Central Standard Time)
correct 	7.6secs 	What is 4 + 10? 	== 	14 	RunAve=runAve: 20/25 80% 	Sun Jan 10 2021 18:47:50 GMT-0600 (Central Standard Time)
correct 	5.4secs 	What is 4 + 11? 	== 	15 	RunAve=runAve: 20/25 80% 	Sun Jan 10 2021 18:48:08 GMT-0600 (Central Standard Time)
correct 	11.1secs 	What is 56 / 8? 	== 	7 	RunAve=runAve: 21/25 84% 	Sun Jan 10 2021 18:48:34 GMT-0600 (Central Standard Time)
correct 	5.9secs 	What is 10 + 8? 	== 	18 	RunAve=runAve: 21/25 84% 	Sun Jan 10 2021 18:48:48 GMT-0600 (Central Standard Time)
correct 	3.9secs 	What is 0 - 3? 	== 	-3 	RunAve=runAve: 21/25 84% 	Sun Jan 10 2021 18:49:06 GMT-0600 (Central Standard Time)
correct 	8.1secs 	What is 3 * 10? 	== 	30 	RunAve=runAve: 21/25 84% 	Sun Jan 10 2021 18:49:31 GMT-0600 (Central Standard Time)
correct 	9.9secs 	What is 8 * 4? 	== 	32 	RunAve=runAve: 21/25 84% 	Sun Jan 10 2021 18:49:52 GMT-0600 (Central Standard Time)
correct 	4.9secs 	What is 11 + 5? 	== 	16 	RunAve=runAve: 21/25 84% 	Sun Jan 10 2021 18:50:07 GMT-0600 (Central Standard Time)
correct 	8.8secs 	What is 3 + 7? 	== 	10 	RunAve=runAve: 21/25 84% 	Sun Jan 10 2021 18:50:31 GMT-0600 (Central Standard Time)
correct 	2.3secs 	What is 0 * 9? 	== 	0 	RunAve=runAve: 22/25 88% 	Sun Jan 10 2021 18:50:45 GMT-0600 (Central Standard Time)
correct 	7.4secs 	What is 11 * 10? 	== 	110 	RunAve=runAve: 23/25 92% 	Sun Jan 10 2021 18:51:10 GMT-0600 (Central Standard Time)
correct 	45.6secs 	What is -132 / -12? 	== 	11 	RunAve=runAve: 24/25 96% 	Sun Jan 10 2021 18:52:08 GMT-0600 (Central Standard Time)
correct 	26.8secs 	What is 2 + 7? 	== 	9 	RunAve=runAve: 24/25 96% 	Sun Jan 10 2021 18:52:49 GMT-0600 (Central Standard Time)
wrong 	39.4secs 	What is 6 + 12? 	!= 	16 	RunAve=runAve: 23/25 92% 	Sun Jan 10 2021 18:53:42 GMT-0600 (Central Standard Time)
wrong 	1.2secs 	What is 8 * 2? 	!= 	10 	RunAve=runAve: 22/25 88% 	Sun Jan 10 2021 18:53:44 GMT-0600 (Central Standard Time)
correct 	14.5secs 	What is 8 * 0? 	== 	0 	RunAve=runAve: 22/25 88% 	Sun Jan 10 2021 18:54:17 GMT-0600 (Central Standard Time)
correct 	36.5secs 	What is 8 * 1? 	== 	8 	RunAve=runAve: 22/25 88% 	Sun Jan 10 2021 18:54:59 GMT-0600 (Central Standard Time)
correct 	2.4secs 	What is 8 * 0? 	== 	0 	RunAve=runAve: 22/25 88% 	Sun Jan 10 2021 18:55:05 GMT-0600 (Central Standard Time)
correct 	2.6secs 	What is 8 * 1? 	== 	8 	RunAve=runAve: 22/25 88% 	Sun Jan 10 2021 18:55:25 GMT-0600 (Central Standard Time)
correct 	5.5secs 	What is 8 * 2? 	== 	16 	RunAve=runAve: 22/25 88% 	Sun Jan 10 2021 18:55:48 GMT-0600 (Central Standard Time)
correct 	17.4secs 	What is 6 + 10? 	== 	16 	RunAve=runAve: 22/25 88% 	Sun Jan 10 2021 18:56:20 GMT-0600 (Central Standard Time)
correct 	6.6secs 	What is 6 + 11? 	== 	17 	RunAve=runAve: 22/25 88% 	Sun Jan 10 2021 18:56:29 GMT-0600 (Central Standard Time)
correct 	5.1secs 	What is 6 + 12? 	== 	18 	RunAve=runAve: 22/25 88% 	Sun Jan 10 2021 18:56:48 GMT-0600 (Central Standard Time)
correct 	1.9secs 	What is 0 * 2? 	== 	0 	RunAve=runAve: 23/25 92% 	Sun Jan 10 2021 18:57:05 GMT-0600 (Central Standard Time)
correct 	2.4secs 	What is 11 / 1? 	== 	11 	RunAve=runAve: 23/25 92% 	Sun Jan 10 2021 18:57:25 GMT-0600 (Central Standard Time)
